project,commit_id,CWE,CVE,bug_info,commit_url,repo_url
http-parser,7d5c99d09f6743b055d53fc3f642746d9801479b,CWE-444,CVE-2019-15605,,https://github.com/nodejs/http-parser/commit/7d5c99d09f6743b055d53fc3f642746d9801479b,https://github.com/nodejs/http-parser.git
llhttp,e19af786a172a8ba71a3d13fccc0fd4dfe4b1b94,CWE-444,CVE-2019-15605,,https://github.com/nodejs/llhttp/commit/e19af786a172a8ba71a3d13fccc0fd4dfe4b1b94,https://github.com/nodejs/llhttp.git
core,ed4b7d5d1b30964216d61d3090a7b47a957f5b26,CWE-835,CVE-2020-7046,,https://github.com/dovecot/core/commit/ed4b7d5d1b30964216d61d3090a7b47a957f5b26,https://github.com/dovecot/core.git
core,3a55f35c208b5fd3d52c0a6272bd5b8717a2ae54,CWE-20,CVE-2020-7957,,https://github.com/dovecot/core/commit/3a55f35c208b5fd3d52c0a6272bd5b8717a2ae54,https://github.com/dovecot/core.git
openjpeg,05f9b91e60debda0e83977e5e63b2e66486f7074,CWE-787,CVE-2020-8112,,https://github.com/rouault/openjpeg/commit/05f9b91e60debda0e83977e5e63b2e66486f7074,https://github.com/rouault/openjpeg.git
sqlite,39df24a3f02495e5ef6bb5ea8ce029a2c1e377e6,CWE-125,CVE-2020-6405,,https://github.com/sqlite/sqlite/commit/39df24a3f02495e5ef6bb5ea8ce029a2c1e377e6,https://github.com/sqlite/sqlite.git
ImageMagick,f391a5f4554fe47eb56d6277ac32d1f698572f0e#diff-cf9d65fe4015faf1a06ee963cd3166bf,CWE-401,CVE-2019-16709,,https://github.com/ImageMagick/ImageMagick/commit/f391a5f4554fe47eb56d6277ac32d1f698572f0e#diff-cf9d65fe4015faf1a06ee963cd3166bf,https://github.com/ImageMagick/ImageMagick.git
ImageMagick6,ebe38274941908892c32b7244fa4e0fe7497e528,CWE-401,CVE-2019-16709,,https://github.com/ImageMagick/ImageMagick6/commit/ebe38274941908892c32b7244fa4e0fe7497e528,https://github.com/ImageMagick/ImageMagick6.git
ImageMagick6,13801f5d0bd7a6fdb119682d34946636afdb2629,CWE-401,CVE-2019-16708,,https://github.com/ImageMagick/ImageMagick6/commit/13801f5d0bd7a6fdb119682d34946636afdb2629,https://github.com/ImageMagick/ImageMagick6.git
ImageMagick,ba21957ed064e1960f39a0d3aac762f39ddc614a,CWE-401,CVE-2019-16710,,https://github.com/ImageMagick/ImageMagick/commit/ba21957ed064e1960f39a0d3aac762f39ddc614a,https://github.com/ImageMagick/ImageMagick.git
ImageMagick6,80deac0626d2d69e1da836d7d893db1e022b10fc,CWE-401,CVE-2019-16710,,https://github.com/ImageMagick/ImageMagick6/commit/80deac0626d2d69e1da836d7d893db1e022b10fc,https://github.com/ImageMagick/ImageMagick6.git
ImageMagick,ba0e05ee5a983c202f1030c7901ed6b3ed7d652c,CWE-401,CVE-2019-16711,,https://github.com/ImageMagick/ImageMagick/commit/ba0e05ee5a983c202f1030c7901ed6b3ed7d652c,https://github.com/ImageMagick/ImageMagick.git
ImageMagick6,448f301a781405a45717bb53578475de06df973a,CWE-401,CVE-2019-16711,,https://github.com/ImageMagick/ImageMagick6/commit/448f301a781405a45717bb53578475de06df973a,https://github.com/ImageMagick/ImageMagick6.git
ImageMagick,f050a9b18ba537952abf20db2e18d62f07b4956e,CWE-401,CVE-2019-16713,,https://github.com/ImageMagick/ImageMagick/commit/f050a9b18ba537952abf20db2e18d62f07b4956e,https://github.com/ImageMagick/ImageMagick.git
ImageMagick6,6954a3f7f1bf1dad417260c5965f2c30a64fa25e,CWE-401,CVE-2019-16713,,https://github.com/ImageMagick/ImageMagick6/commit/6954a3f7f1bf1dad417260c5965f2c30a64fa25e,https://github.com/ImageMagick/ImageMagick6.git
libssh,b36272eac1b36982598c10de7af0a501582de07a,CWE-476,CVE-2020-1730,,https://git.libssh.org/projects/libssh.git/commit/?id=b36272eac1b36982598c10de7af0a501582de07a,https://git.libssh.org/projects/libssh.git
oniguruma,0463e21432515631a9bc925ce5eb95b097c73719,CWE-125,CVE-2019-19012,,https://github.com/kkos/oniguruma/commit/0463e21432515631a9bc925ce5eb95b097c73719,https://github.com/kkos/oniguruma.git
oniguruma,db64ef3189f54917a5008a02bdb000adc514a90a,CWE-125,CVE-2019-19012,,https://github.com/kkos/oniguruma/commit/db64ef3189f54917a5008a02bdb000adc514a90a,https://github.com/kkos/oniguruma.git
oniguruma,bfc36d3d8139b8be4d3df630d625c58687b0c7d4,CWE-125,CVE-2019-19012,,https://github.com/kkos/oniguruma/commit/bfc36d3d8139b8be4d3df630d625c58687b0c7d4,https://github.com/kkos/oniguruma.git
oniguruma,778a43dd56925ed58bbe26e3a7bb8202d72c3f3f,CWE-125,CVE-2019-19012,,https://github.com/kkos/oniguruma/commit/778a43dd56925ed58bbe26e3a7bb8202d72c3f3f,https://github.com/kkos/oniguruma.git
oniguruma,b6cb7580a7e0c56fc325fe9370b9d34044910aed,CWE-125,CVE-2019-19012,,https://github.com/kkos/oniguruma/commit/b6cb7580a7e0c56fc325fe9370b9d34044910aed,https://github.com/kkos/oniguruma.git
oniguruma,aa0188eaedc056dca8374ac03d0177429b495515,CWE-125,CVE-2019-19203,,https://github.com/kkos/oniguruma/commit/aa0188eaedc056dca8374ac03d0177429b495515,https://github.com/kkos/oniguruma.git
oniguruma,6eb4aca6a7f2f60f473580576d86686ed6a6ebec,CWE-125,CVE-2019-19204,,https://github.com/kkos/oniguruma/commit/6eb4aca6a7f2f60f473580576d86686ed6a6ebec,https://github.com/kkos/oniguruma.git
Onigmo,29e7e6aedebafd5efbbd90655c8e0d495035d7b4,CWE-125,CVE-2019-19204,,https://github.com/k-takata/Onigmo/commit/29e7e6aedebafd5efbbd90655c8e0d495035d7b4,https://github.com/k-takata/Onigmo.git
qemu,b15a22bbcbe6a78dc3d88fe3134985e4cdd87de4,CWE-190,CVE-2020-12829,,https://git.qemu.org/?p=qemu.git;a=commit;h=b15a22bbcbe6a78dc3d88fe3134985e4cdd87de4,https://git.qemu.org/qemu.git
php-src,d76f7c6c636b8240e06a1fa29eebb98ad005008a,CWE-476,CVE-2020-7062,,http://git.php.net/?p=php-src.git;a=commit;h=d76f7c6c636b8240e06a1fa29eebb98ad005008a,http://git.php.net/?p=php-src.git
php-src,e5c95234d87fcb8f6b7569a96a89d1e1544749a6,CWE-281,CVE-2020-7063,,http://git.php.net/?p=php-src.git;a=commit;h=e5c95234d87fcb8f6b7569a96a89d1e1544749a6,http://git.php.net/?p=php-src.git
net,6c8991f41546,CWE-319,CVE-2020-1749,,https://git.kernel.org/pub/scm/linux/kernel/git/netdev/net.git/commit/?id=6c8991f41546,https://git.kernel.org/pub/scm/linux/kernel/git/netdev/net.git
net,5f81bd2e5d80,CWE-319,CVE-2020-1749,,https://git.kernel.org/pub/scm/linux/kernel/git/netdev/net.git/commit/?id=5f81bd2e5d80,https://git.kernel.org/pub/scm/linux/kernel/git/netdev/net.git
qemu,de0b1bae6461f67243282555475f88b2384a1eb9,NVD-CWE-Other,CVE-2020-10702,,https://git.qemu.org/?p=qemu.git;a=commit;h=de0b1bae6461f67243282555475f88b2384a1eb9,https://git.qemu.org/qemu.git
qemu,ac2071c3791b67fc7af78b8ceb320c01ca1b5df7,CWE-190,CVE-2020-11869,,https://git.qemu.org/?p=qemu.git;a=commit;h=ac2071c3791b67fc7af78b8ceb320c01ca1b5df7,https://git.qemu.org/qemu.git
qemu,6bf21f3d83e95bcc4ba35a7a07cc6655e8b010b0,CWE-401,CVE-2019-20382,,https://git.qemu.org/?p=qemu.git;a=commitdiff;h=6bf21f3d83e95bcc4ba35a7a07cc6655e8b010b0,https://git.qemu.org/qemu.git
typed_ast,dc317ac9cff859aa84eeabe03fb5004982545b3b,CWE-125,CVE-2019-19274,,https://github.com/python/typed_ast/commit/dc317ac9cff859aa84eeabe03fb5004982545b3b,https://github.com/python/typed_ast.git
ceph,20b7bb685c5ea74c651ca1ea547ac66b0fee7035,CWE-323,CVE-2020-1759,,https://github.com/ceph/ceph/commit/20b7bb685c5ea74c651ca1ea547ac66b0fee7035,https://github.com/ceph/ceph.git
ceph,dfd1d81cec62e21e21696dc87d4db5f920e51a67,CWE-323,CVE-2020-1759,,https://github.com/ceph/ceph/commit/dfd1d81cec62e21e21696dc87d4db5f920e51a67,https://github.com/ceph/ceph.git
ceph,47c7e623546a7a33bd6bbddfb899fa9c9a40f40a,CWE-323,CVE-2020-1759,,https://github.com/ceph/ceph/commit/47c7e623546a7a33bd6bbddfb899fa9c9a40f40a,https://github.com/ceph/ceph.git
libarchive,91cf9372e89f7af4582964b15ceb7fc6d1b37471,None,CVE-2019-20509,,https://github.com/libarchive/libarchive/commit/91cf9372e89f7af4582964b15ceb7fc6d1b37471,https://github.com/libarchive/libarchive.git
ceph,8f90658c731499722d5f4393c8ad70b971d05f77,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/8f90658c731499722d5f4393c8ad70b971d05f77,https://github.com/ceph/ceph.git
ceph,92da834cababc4dddd5dbbab5837310478d1e6d4,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/92da834cababc4dddd5dbbab5837310478d1e6d4,https://github.com/ceph/ceph.git
ceph,be7679007c3dfab3e19c22c38c36ccac91828e3b,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/be7679007c3dfab3e19c22c38c36ccac91828e3b,https://github.com/ceph/ceph.git
ceph,fce0b267446d6f3f631bb4680ebc3527bbbea002,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/fce0b267446d6f3f631bb4680ebc3527bbbea002,https://github.com/ceph/ceph.git
ceph,87a63d1743ec6428b43cc5a5977fa5e90f50b7ed,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/87a63d1743ec6428b43cc5a5977fa5e90f50b7ed,https://github.com/ceph/ceph.git
ceph,c7da604cb101cbe78a257a29498a98c69964e0a6,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/c7da604cb101cbe78a257a29498a98c69964e0a6,https://github.com/ceph/ceph.git
ceph,ba0790a01ba5252db1ebc299db6e12cd758d0ff9,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/ba0790a01ba5252db1ebc299db6e12cd758d0ff9,https://github.com/ceph/ceph.git
ceph,607a65fccd8a80c2f2c74853a6dc5c14ed8a75c1,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/607a65fccd8a80c2f2c74853a6dc5c14ed8a75c1,https://github.com/ceph/ceph.git
ceph,9ca5b3628245e2878426602bb24f1a4e45edc850,CWE-79,CVE-2020-1760,,https://github.com/ceph/ceph/commit/9ca5b3628245e2878426602bb24f1a4e45edc850,https://github.com/ceph/ceph.git
libvpx,45daecb4f73a47ab3236a29a3a48c52324cbf19a,CWE-125,CVE-2020-0034,,https://github.com/webmproject/libvpx/commit/45daecb4f73a47ab3236a29a3a48c52324cbf19a,https://github.com/webmproject/libvpx.git
ImageMagick,868aad754ee599eb7153b84d610f2ecdf7b339f6,CWE-125,CVE-2020-10251,,https://github.com/ImageMagick/ImageMagick/commit/868aad754ee599eb7153b84d610f2ecdf7b339f6,https://github.com/ImageMagick/ImageMagick.git
ImageMagick6,3456724dff047db5adb32f8cf70c903c1b7d16d4,CWE-125,CVE-2020-10251,,https://github.com/ImageMagick/ImageMagick6/commit/3456724dff047db5adb32f8cf70c903c1b7d16d4,https://github.com/ImageMagick/ImageMagick6.git
varnish-cache,2d8fc1a784a1e26d78c30174923a2b14ee2ebf62,CWE-617,CVE-2020-11653,,https://github.com/varnishcache/varnish-cache/commit/2d8fc1a784a1e26d78c30174923a2b14ee2ebf62,https://github.com/varnishcache/varnish-cache.git
linux,dcde237319e626d1ec3c9d8b7613032f0fd4663a,CWE-787,CVE-2020-9391,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=dcde237319e626d1ec3c9d8b7613032f0fd4663a,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
bluez,3cccdbab2324086588df4ccf5f892fb3ce1f1787,NVD-CWE-noinfo,CVE-2020-0556,,https://git.kernel.org/pub/scm/bluetooth/bluez.git/commit/?h=5.54&id=3cccdbab2324086588df4ccf5f892fb3ce1f1787,https://git.kernel.org/pub/scm/bluetooth/bluez.git
bluez,8cdbd3b09f29da29374e2f83369df24228da0ad1,NVD-CWE-noinfo,CVE-2020-0556,,https://git.kernel.org/pub/scm/bluetooth/bluez.git/commit/?h=5.54&id=8cdbd3b09f29da29374e2f83369df24228da0ad1,https://git.kernel.org/pub/scm/bluetooth/bluez.git
libreswan,471a3e41a449d7c753bc4edbba4239501bb62ba8,CWE-125,CVE-2020-1763,,https://github.com/libreswan/libreswan/commit/471a3e41a449d7c753bc4edbba4239501bb62ba8,https://github.com/libreswan/libreswan.git
freeradius-server,6b522f8780813726799e6b8cf0f1f8e0ce2c8ebf,CWE-662,CVE-2019-17185,,https://github.com/FreeRADIUS/freeradius-server/commit/6b522f8780813726799e6b8cf0f1f8e0ce2c8ebf,https://github.com/FreeRADIUS/freeradius-server.git
tcpdump,4154778a262b4a7449141535a99da4d13b4c8b2e,None,None,,https://github.com/the-tcpdump-group/tcpdump/commit/4154778a262b4a7449141535a99da4d13b4c8b2e,https://github.com/the-tcpdump-group/tcpdump.git
linux,42d84c8490f9f0931786f1623191fcab397c3d64,CWE-787,CVE-2020-10942,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=42d84c8490f9f0931786f1623191fcab397c3d64,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
haproxy,5dfc5d5cd0d2128d77253ead3acf03a421ab5b88,CWE-787,CVE-2020-11100,,https://git.haproxy.org/?p=haproxy.git;a=commit;h=5dfc5d5cd0d2128d77253ead3acf03a421ab5b88,http://git.haproxy.org/git/haproxy.git
linux,15122ee2c515a253b0c66a3e618bc7ebe35105eb,NVD-CWE-noinfo,CVE-2019-2182,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=15122ee2c515a253b0c66a3e618bc7ebe35105eb,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
linux,a5f596830e27e15f7a0ecd6be55e433d776986d8,CWE-787,CVE-2019-9456,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/drivers/usb/mon/mon_text.c?id=a5f596830e27e15f7a0ecd6be55e433d776986d8,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
ImageMagick6,6ba5e4b1673d75988d8dde38118b495a342823c8,CWE-674,CVE-2019-18853,,https://github.com/ImageMagick/ImageMagick6/commit/6ba5e4b1673d75988d8dde38118b495a342823c8,https://github.com/ImageMagick/ImageMagick6.git
php-src,0c77b4307df73217283a4aaf9313e1a33a0967ff,CWE-125,CVE-2020-7064,,http://git.php.net/?p=php-src.git;a=commit;h=0c77b4307df73217283a4aaf9313e1a33a0967ff,http://git.php.net/?p=php-src.git
php-src,69155120e68d2e614d5c300974a1a5610cfa2e8b,CWE-787,CVE-2020-7065,,http://git.php.net/?p=php-src.git;a=commit;h=69155120e68d2e614d5c300974a1a5610cfa2e8b,http://git.php.net/?p=php-src.git
qemu,8ffb7265af64ec81748335ec8f20e7ab542c3850,CWE-787,CVE-2020-11102,,https://git.qemu.org/?p=qemu.git;a=commit;h=8ffb7265af64ec81748335ec8f20e7ab542c3850,https://git.qemu.org/qemu.git
libpod,d400f0b5b2d68c4148a7c173e7fbbfd9b377a660#diff-306c499b6479fddaedb816c26d40f156,None,None,,https://github.com/containers/libpod/commit/d400f0b5b2d68c4148a7c173e7fbbfd9b377a660#diff-306c499b6479fddaedb816c26d40f156,https://github.com/containers/libpod.git
linux,d1e7fd6462ca9fc76650fbe6ca800e35b24267da,CWE-190,CVE-2020-12826,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=d1e7fd6462ca9fc76650fbe6ca800e35b24267da,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
openssl,5235ef44b93306a14d0b6c695b13c64b16e1fdec,CWE-476,CVE-2020-1967,,https://github.com/openssl/openssl/commit/5235ef44b93306a14d0b6c695b13c64b16e1fdec,https://github.com/openssl/openssl.git
openssl,a87f3fe01a5a894aa27ccd6a239155fd129988e4,CWE-476,CVE-2020-1967,,https://github.com/openssl/openssl/commit/a87f3fe01a5a894aa27ccd6a239155fd129988e4,https://github.com/openssl/openssl.git
linux,aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd,CWE-787,CVE-2020-11565,,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git
file-roller,21dfcdbfe258984db89fb65243a1a888924e45a0,CWE-22,CVE-2020-11736,,https://gitlab.gnome.org/GNOME/file-roller/-/commit/21dfcdbfe258984db89fb65243a1a888924e45a0,https://gitlab.gnome.org/GNOME/file-roller.git
ceph,375d926a4f2720a29b079c216bafb884eef985c3,CWE-476,CVE-2020-12059,,https://github.com/ceph/ceph/commit/375d926a4f2720a29b079c216bafb884eef985c3,https://github.com/ceph/ceph.git
ruby,36e9ed7fef6eb2d14becf6c52452e4ab16e4bf01,CWE-20,CVE-2020-10663,,https://github.com/ruby/ruby/commit/36e9ed7fef6eb2d14becf6c52452e4ab16e4bf01,https://github.com/ruby/ruby.git
linux,949dd0104c49,NVD-CWE-Other,CVE-2020-8694,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=949dd0104c49,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
dpdk,3ae4beb079ce242240c34376a066bbccd0c0b23e,CWE-190,CVE-2020-10722,,https://git.dpdk.org/dpdk/commit/?id=3ae4beb079ce242240c34376a066bbccd0c0b23e,https://dpdk.org/git/dpdk
dpdk,c78d94189dced04def987a17f16097fcb197a186,CWE-190,CVE-2020-10723,,https://git.dpdk.org/dpdk/commit/?id=c78d94189dced04def987a17f16097fcb197a186,https://dpdk.org/git/dpdk
dpdk,acd4c92fa693bbea695f2bb42bb93fb8567c3ca5,CWE-125,CVE-2020-10724,,https://git.dpdk.org/dpdk/commit/?id=acd4c92fa693bbea695f2bb42bb93fb8567c3ca5,https://dpdk.org/git/dpdk
dpdk,97ecc1c85c95c13bc66a87435758e93406c35c48,CWE-665,CVE-2020-10725,,https://git.dpdk.org/dpdk/commit/?id=97ecc1c85c95c13bc66a87435758e93406c35c48,https://dpdk.org/git/dpdk
dpdk,d87f1a1cb7b666550bb53e39c1d85d9f7b861e6f,CWE-190,CVE-2020-10726,,https://git.dpdk.org/dpdk/commit/?id=d87f1a1cb7b666550bb53e39c1d85d9f7b861e6f,https://dpdk.org/git/dpdk
dpdk,549de54c4f9fd36b2b11f3df7e81bf2567a2d526,CWE-190,CVE-2020-10726,,https://git.dpdk.org/dpdk/commit/?id=549de54c4f9fd36b2b11f3df7e81bf2567a2d526,https://dpdk.org/git/dpdk
dpdk,e7debf602633feb26227cdc8cc7fdd1b1b40946a,CWE-190,CVE-2020-10726,,https://git.dpdk.org/dpdk/commit/?id=e7debf602633feb26227cdc8cc7fdd1b1b40946a,https://dpdk.org/git/dpdk
openexr,e79d2296496a50826a15c667bf92bdc5a05518b4#diff-43177fd19d088bdab917430799223092,CWE-190,CVE-2020-11759,,https://github.com/AcademySoftwareFoundation/openexr/commit/e79d2296496a50826a15c667bf92bdc5a05518b4#diff-43177fd19d088bdab917430799223092,https://github.com/AcademySoftwareFoundation/openexr.git
linux,5eeb2ca02a2f6084fc57ae5c244a38baab07033a,CWE-362,CVE-2020-0030,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=5eeb2ca02a2f6084fc57ae5c244a38baab07033a,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
docker-credential-helpers,87c80bfba583eadc087810d17aa631ef4e405efc,CWE-415,CVE-2019-1020014,,https://github.com/docker/docker-credential-helpers/commit/87c80bfba583eadc087810d17aa631ef4e405efc,https://github.com/docker/docker-credential-helpers.git
unbound,05a5dc2d0d7d1c9054af48913079abebff06a5a1,None,None,,https://github.com/NLnetLabs/unbound/commit/05a5dc2d0d7d1c9054af48913079abebff06a5a1,https://github.com/NLnetLabs/unbound.git
memcached,f249724cedcab6605ca8a0769ac4b356a8124f63,None,None,,https://github.com/memcached/memcached/commit/f249724cedcab6605ca8a0769ac4b356a8124f63,https://github.com/memcached/memcached.git
linux,3ca44c16b0dcc764b641ee4ac226909f5c421aa3,CWE-290,CVE-2020-10135,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit?id=3ca44c16b0dcc764b641ee4ac226909f5c421aa3,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
envoy,8788a3cf255b647fd14e6b5e2585abaaedb28153#diff-fcf2cf5dd389b5285f882ba4a8708633,CWE-476,CVE-2020-10739,,https://github.com/istio/envoy/commit/8788a3cf255b647fd14e6b5e2585abaaedb28153#diff-fcf2cf5dd389b5285f882ba4a8708633,https://github.com/istio/envoy.git
ruby,61b7f86248bd121be2e83768be71ef289e8e5b90,CWE-908,CVE-2020-10933,,https://github.com/ruby/ruby/commit/61b7f86248bd121be2e83768be71ef289e8e5b90,https://github.com/ruby/ruby.git
edk2,c32be82e99ef272e7fa742c2f06ff9a4c3756613,CWE-416,CVE-2019-14586,,https://github.com/tianocore/edk2/commit/c32be82e99ef272e7fa742c2f06ff9a4c3756613,https://github.com/tianocore/edk2.git
edk2,764e8ba1389a617639d79d2c4f0d53f4ea4a7387,NVD-CWE-Other,CVE-2019-14558,,https://github.com/tianocore/edk2/commit/764e8ba1389a617639d79d2c4f0d53f4ea4a7387,https://github.com/tianocore/edk2.git
edk2,f1d78c489a39971b5aac5d2fc8a39bfa925c3c5d,NVD-CWE-Other,CVE-2019-14558,,https://github.com/tianocore/edk2/commit/f1d78c489a39971b5aac5d2fc8a39bfa925c3c5d,https://github.com/tianocore/edk2.git
edk2,e36d5ac7d10a6ff5becb0f52fdfd69a1752b0d14,NVD-CWE-noinfo,CVE-2019-14587,,https://github.com/tianocore/edk2/commit/e36d5ac7d10a6ff5becb0f52fdfd69a1752b0d14,https://github.com/tianocore/edk2.git
openldap,98464c11df8247d6a11b52e294ba5dd4f0380440,CWE-674,CVE-2020-12243,,https://git.openldap.org/openldap/openldap/-/commit/98464c11df8247d6a11b52e294ba5dd4f0380440,https://git.openldap.org/openldap/openldap.git
linux,19b61392c5a852b4e8a0bf35aecb969983c5932d,CWE-662,CVE-2020-12769,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=19b61392c5a852b4e8a0bf35aecb969983c5932d,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
linux,d80b64ff297e40c2b6f7d7abc1b3eba70d22a068,CWE-401,CVE-2020-12768,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=d80b64ff297e40c2b6f7d7abc1b3eba70d22a068,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
linux,83c6f2390040f188cc25b270b4befeb5628c1aee,NVD-CWE-noinfo,CVE-2020-12770,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=83c6f2390040f188cc25b270b4befeb5628c1aee,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
FreeRDP,6b2bc41935e53b0034fe5948aeeab4f32e80f30f,CWE-125,CVE-2020-11042,,https://github.com/FreeRDP/FreeRDP/commit/6b2bc41935e53b0034fe5948aeeab4f32e80f30f,https://github.com/FreeRDP/FreeRDP.git
FreeRDP,67c2aa52b2ae0341d469071d1bc8aab91f8d2ed8,CWE-415,CVE-2020-11044,,https://github.com/FreeRDP/FreeRDP/commit/67c2aa52b2ae0341d469071d1bc8aab91f8d2ed8,https://github.com/FreeRDP/FreeRDP.git
FreeRDP,f5e73cc7c9cd973b516a618da877c87b80950b65,CWE-125,CVE-2020-11047,,https://github.com/FreeRDP/FreeRDP/commit/f5e73cc7c9cd973b516a618da877c87b80950b65,https://github.com/FreeRDP/FreeRDP.git
libslirp,c7ede54cbd2e2b25385325600958ba0124e31cc0,CWE-125,CVE-2020-10756,,https://gitlab.freedesktop.org/slirp/libslirp/-/commit/c7ede54cbd2e2b25385325600958ba0124e31cc0,https://gitlab.freedesktop.org/slirp/libslirp.git
FreeRDP,17f547ae11835bb11baa3d045245dc1694866845,CWE-125,CVE-2020-11521,,https://github.com/FreeRDP/FreeRDP/commit/17f547ae11835bb11baa3d045245dc1694866845,https://github.com/FreeRDP/FreeRDP.git
FreeRDP,7b1d4b49391b4512402840431757703a96946820,CWE-787,CVE-2020-11524,,https://github.com/FreeRDP/FreeRDP/commit/7b1d4b49391b4512402840431757703a96946820,https://github.com/FreeRDP/FreeRDP.git
FreeRDP,ce21b9d7ecd967e0bc98ed31a6b3757848aa6c9e,CWE-190,CVE-2020-11523,,https://github.com/FreeRDP/FreeRDP/commit/ce21b9d7ecd967e0bc98ed31a6b3757848aa6c9e,https://github.com/FreeRDP/FreeRDP.git
FreeRDP,0b6b92a25a77d533b8a92d6acc840a81e103684e,CWE-125,CVE-2020-11525,,https://github.com/FreeRDP/FreeRDP/commit/0b6b92a25a77d533b8a92d6acc840a81e103684e,https://github.com/FreeRDP/FreeRDP.git
FreeRDP,192856cb59974ee4d7d3e72cbeafa676aa7565cf,CWE-125,CVE-2020-11526,,https://github.com/FreeRDP/FreeRDP/commit/192856cb59974ee4d7d3e72cbeafa676aa7565cf,https://github.com/FreeRDP/FreeRDP.git
exim,57aa14b216432be381b6295c312065b2fd034f86,CWE-125,CVE-2020-12783,,https://git.exim.org/exim.git/commit/57aa14b216432be381b6295c312065b2fd034f86,https://git.exim.org/exim.git
exim,a04174dc2a84ae1008c23b6a7109e7fa3fb7b8b0,CWE-125,CVE-2020-12783,,https://git.exim.org/exim.git/commit/a04174dc2a84ae1008c23b6a7109e7fa3fb7b8b0,https://git.exim.org/exim.git
unbound,ba0f382eee814e56900a535778d13206b86b6d49,CWE-400,CVE-2020-12662,,https://github.com/NLnetLabs/unbound/commit/ba0f382eee814e56900a535778d13206b86b6d49,https://github.com/NLnetLabs/unbound.git
linux,6fcca0fa48118e6d63733eb4644c6cd880c15b8f,CWE-787,CVE-2020-0110,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=6fcca0fa48118e6d63733eb4644c6cd880c15b8f,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
php-src,a3924ab6542a358a3099de992b63b932a9570add,CWE-190,CVE-2019-11048,,https://github.com/php/php-src/commit/a3924ab6542a358a3099de992b63b932a9570add,https://github.com/php/php-src.git
perl5,3295b48defa0f8570114877b063fe546dd348b3c,CWE-190,CVE-2020-10878,,https://github.com/perl/perl5/commit/3295b48defa0f8570114877b063fe546dd348b3c,https://github.com/perl/perl5.git
perl5,66bbb51b93253a3f87d11c2695cfb7bdb782184a,CWE-120,CVE-2020-12723,,https://github.com/perl/perl5/commit/66bbb51b93253a3f87d11c2695cfb7bdb782184a,https://github.com/perl/perl5.git
linux,fb73974172ffaaf57a7c42f35424d9aece1a5af6,CWE-349,CVE-2020-10751,,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=fb73974172ffaaf57a7c42f35424d9aece1a5af6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git
ceph,46817f30cee60bc5df8354ab326762e7c783fe2c,CWE-113,CVE-2020-10753,,https://github.com/ceph/ceph/commit/46817f30cee60bc5df8354ab326762e7c783fe2c,https://github.com/ceph/ceph.git
